Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
592,11.81286334991455,-17.956024169921875,77.56539916992188,-3.1171225734571615,0.5004096899486774,87.74023266496606,-10.394313,19.079313,4.863979,31.52449,-9.534514,-14.504959,4.370109,-3.4990704,-29.611929,7.173322,-11.859772,5.5727177,-4.673468,3.2434683,12.610052,-4.783107,14.529275,-38.16657,49.586246,17.823002,3.7217853,-5.3358345,-9.828901,-8.746764,34.351074,52.89845,-11.843593,-3.8809462,1.8862423
593,11.967435836791992,-18.030176162719727,77.54466247558594,-3.180669149804035,0.39880881251968386,87.95192499118971,-11.042185,19.194357,4.219643,32.585056,-9.272942,-14.690196,4.4912357,-3.3102949,-29.83424,7.1835027,-11.963414,5.4416995,-4.727639,3.5272398,12.869688,-5.144026,14.607503,-39.886658,48.873516,17.194809,3.920413,-4.580821,-10.376284,-9.249921,35.721695,53.05989,-11.950732,-3.929274,1.7930821
594,12.109807968139648,-18.097055435180664,77.52259826660156,-3.239200924803047,0.28626482521901375,88.18115264449499,-11.669571,19.279194,3.5564892,33.611835,-8.977887,-14.875436,4.6340914,-3.131221,-30.071316,7.189413,-12.07288,5.317999,-4.8011475,3.79999,13.133007,-5.5056925,14.676221,-41.548153,48.191372,16.741596,4.1456676,-3.5886197,-10.9073925,-9.739163,36.95021,53.21754,-12.138743,-3.9061675,1.832919
595,12.251203536987305,-18.158084869384766,77.50556945800781,-3.285084598619099,0.1727616677730563,88.41896077489638,-12.267177,19.324,2.9074676,34.57804,-8.659411,-15.000033,4.7837796,-2.9733248,-30.313528,7.1927404,-12.180579,5.200372,-4.8821177,4.0542593,13.390666,-5.8472037,14.732336,-43.087276,47.534348,16.320847,4.3335524,-2.5431035,-11.424353,-10.21301,38.047897,53.400597,-12.32759,-3.8484058,1.9627615
596,12.378732681274414,-18.214448928833008,77.4923095703125,-3.3046889230724608,0.06915857470653654,88.65896058933286,-12.826092,19.316624,2.3088772,35.453365,-8.324548,-15.000033,4.926571,-2.852305,-30.554379,7.1928573,-12.278481,5.0887547,-4.9636497,4.279167,13.631421,-6.1499586,14.771857,-44.435997,46.90287,15.795496,4.417882,-1.6281124,-11.932223,-10.668602,39.028446,53.642338,-12.436358,-3.792341,2.138443
597,12.508353233337402,-18.265653610229492,77.4854965209961,-3.293577782425823,-0.0207238674337165,88.91250223070935,-13.356557,19.24905,1.7304407,36.23225,-7.957451,-15.000033,5.0608797,-2.7782485,-30.807354,7.1913548,-12.367502,4.9796004,-5.0564103,4.4655237,13.851705,-6.4236917,14.794737,-45.57941,46.31218,15.067188,4.3529787,-0.83468294,-12.438408,-11.105214,39.885033,53.957848,-12.423535,-3.7421303,2.3930645
598,12.633895874023438,-18.30605697631836,77.48724365234375,-3.26462478531205,-0.10525290325923253,89.17291710022651,-13.8583,19.144024,1.1659403,36.938198,-7.5644774,-15.000033,5.196736,-2.7304492,-31.0666,7.1830835,-12.449215,4.871944,-5.1572447,4.626774,14.057633,-6.6771784,14.802798,-46.548485,45.764824,14.234391,4.1808534,-0.087152645,-12.944211,-11.5234375,40.616547,54.338142,-12.337984,-3.6796656,2.7334325
599,12.742640495300293,-18.36421775817871,77.49153137207031,-3.222794044721145,-0.18739534967196853,89.42195617114204,-14.308898,19.024216,0.6537545,37.5679,-7.1762376,-15.000033,5.33209,-2.6995265,-31.309835,7.1691446,-12.522662,4.773298,-5.254494,4.7700276,14.247605,-6.890677,14.794352,-47.342564,45.245018,13.457001,3.9707644,0.53244686,-13.439194,-11.921267,41.240036,54.776825,-12.239286,-3.6076093,3.0759048
600,12.852375030517578,-18.406782150268555,77.49786376953125,-3.17250374047849,-0.26975308013188587,89.64154333328857,-14.687611,18.91327,0.23033342,38.119473,-6.823318,-15.000033,5.465407,-2.6755848,-31.514795,7.1490884,-12.586161,4.6912174,-5.338129,4.903352,14.419343,-7.0451636,14.765657,-47.95944,44.739685,12.892671,3.7975533,0.94518083,-13.916623,-12.294335,41.777287,55.271385,-12.182568,-3.5294738,3.336769
601,12.957657814025879,-18.42395782470703,77.5093994140625,-3.1166290738595666,-0.34778110625694575,89.83526689800567,-15.004347,18.81502,-0.10792049,38.599052,-6.5055428,-15.000033,5.591139,-2.6548147,-31.680355,7.1222844,-12.639388,4.630909,-5.4131527,5.0279,14.563836,-7.131569,14.712324,-48.36433,44.252163,12.609237,3.667199,1.0683867,-14.381427,-12.641042,42.25971,55.841625,-12.132087,-3.450697,3.4956043
602,13.064092636108398,-18.416236877441406,77.52082061767578,-3.0523357794330823,-0.42146597627399807,90.00975073572789,-15.265781,18.720451,-0.3786351,39.00501,-6.2085323,-15.000033,5.7131615,-2.6412785,-31.816938,7.0855875,-12.681577,4.5875196,-5.4851694,5.140272,14.683685,-7.164336,14.633388,-48.566387,43.79525,12.513224,3.550186,0.9661221,-14.836099,-12.960229,42.668266,56.488247,-12.075905,-3.3679912,3.5955436
603,13.16729736328125,-18.45391845703125,77.5263442993164,-2.9774122714597326,-0.500867677822728,90.1514448298597,-15.4483,18.63379,-0.5662986,39.325138,-5.9429536,-15.000033,5.838274,-2.6412306,-31.918865,7.045912,-12.715223,4.5535626,-5.542645,5.239327,14.791849,-7.160604,14.53095,-48.631363,43.372955,12.518963,3.468851,0.7811985,-15.275902,-13.249799,42.950558,57.190212,-12.10244,-3.2731104,3.6484807
604,13.240021705627441,-18.494226455688477,77.54540252685547,-2.8896859165484825,-0.5958607915940105,90.24695477479838,-15.525765,18.559296,-0.65463495,39.542393,-5.717546,-15.000033,5.9737334,-2.6603014,-31.980314,7.0099654,-12.743264,4.5209537,-5.5715175,5.324527,14.9018,-7.1365194,14.408613,-48.62824,42.986332,12.541208,3.445379,0.65635085,-15.687035,-13.506455,43.04396,57.91964,-12.30824,-3.1579006,3.6672018
605,13.308850288391113,-18.516807556152344,77.56607818603516,-2.7817926447331893,-0.7231754795311003,90.29104370192667,-15.4726095,18.495121,-0.6292743,39.651814,-5.5392137,-15.000033,6.1383157,-2.706075,-31.997276,6.976985,-12.765068,4.487992,-5.5606613,5.384386,15.028519,-7.091888,14.265603,-48.55377,42.63278,12.581119,3.511308,0.6273349,-16.069555,-13.7290325,42.946568,58.705063,-12.732999,-3.0233333,3.6690404
606,13.38821792602539,-18.519771575927734,77.58251190185547,-2.656590394684816,-0.8727482931886806,90.29126263050895,-15.309226,18.440832,-0.5028337,39.66252,-5.4024177,-15.000033,6.321714,-2.7739022,-31.973467,6.945139,-12.779966,4.4585586,-5.5180516,5.4228044,15.16112,-7.021269,14.100611,-48.38148,42.312866,12.675294,3.6461575,0.6189048,-16.424726,-13.917957,42.68107,59.54965,-13.322486,-2.8727148,3.6441398
607,13.47037124633789,-18.540626525878906,77.59613037109375,-2.5157663804079435,-1.0124313040022204,90.2641933685873,-15.078834,18.384577,-0.2961554,39.571064,-5.2899075,-15.000033,6.4875855,-2.8687725,-31.925068,6.921807,-12.790874,4.436883,-5.469371,5.449344,15.270941,-6.932822,13.918951,-48.145966,42.0317,12.791012,3.7951167,0.6071097,-16.7486,-14.075553,42.22968,60.39884,-14.027404,-2.701191,3.5649412
608,13.519838333129883,-18.483749389648438,77.64472198486328,-2.382120527110093,-1.1145305549211393,90.20510630621474,-14.825948,18.347506,-0.034931816,39.399334,-5.201985,-15.000033,6.602404,-2.9618618,-31.848686,6.905412,-12.798801,4.4189324,-5.4151583,5.4952393,15.334532,-6.833524,13.731329,-47.886284,41.789524,12.893817,3.9035523,0.56814593,-17.027714,-14.20523,41.564354,61.188248,-14.806153,-2.5027373,3.4043672
609,13.584540367126465,-18.413509368896484,77.67870330810547,-2.258839502849494,-1.1721348491673445,90.09022422816658,-14.5421,18.346571,0.312397,39.140003,-5.142894,-14.956976,6.6511836,-3.0459046,-31.721828,6.9023867,-12.800184,4.403587,-5.3408422,5.5696287,15.341217,-6.704269,13.544925,-47.59316,41.572563,12.973459,3.967544,0.501105,-17.259645,-14.309808,40.68091,61.930454,-15.727638,-2.271884,3.1649947
610,13.651625633239746,-18.363662719726562,77.69969177246094,-2.139499454558785,-1.2003113782600452,89.92523804461769,-14.21,18.370815,0.7479002,38.790604,-5.114322,-14.880525,6.654139,-3.1300566,-31.549004,6.9110136,-12.797592,4.391229,-5.2454085,5.659161,15.308243,-6.5438385,13.362887,-47.25348,41.37114,13.047285,4.0130863,0.41622055,-17.441101,-14.389698,39.586044,62.63857,-16.793543,-2.0090725,2.8615575
611,13.684001922607422,-18.358261108398438,77.72197723388672,-2.0248064793277107,-1.2037640071804452,89.75577809025802,-13.862116,18.395369,1.2072768,38.374775,-5.1080995,-14.810404,6.626558,-3.2172923,-31.373465,6.925134,-12.793625,4.3819103,-5.1545887,5.759202,15.253312,-6.383821,13.191804,-46.899853,41.189537,13.12312,4.030698,0.30679154,-17.577862,-14.44798,38.29249,63.266537,-17.832315,-1.7185762,2.4828613
612,13.682328224182129,-18.401992797851562,77.73967742919922,-1.914115150802986,-1.1874627541018483,89.6275482506346,-13.530847,18.39495,1.6373386,37.914387,-5.114551,-14.730364,6.582701,-3.3129249,-31.237852,6.9419484,-12.792966,4.376324,-5.0933514,5.865937,15.19458,-6.255684,13.040829,-46.566357,41.03055,13.207518,4.0110908,0.16626607,-17.664589,-14.489424,36.797222,63.757805,-18.688965,-1.405669,2.0162613
613,13.68383502960205,-18.421602249145508,77.7576675415039,-1.810155799480017,-1.1393847911395552,89.54585018629587,-13.236582,18.368998,2.040625,37.416367,-5.136825,-14.638619,6.506322,-3.4179225,-31.145231,6.9649568,-12.795261,4.374606,-5.061006,5.988222,15.127471,-6.162096,12.917833,-46.255714,40.881157,13.348242,3.9467974,-0.022905638,-17.697823,-14.517444,35.051693,64.095314,-19.432186,-1.0154396,1.4233892
614,13.688898086547852,-18.40994644165039,77.7760238647461,-1.709890523701037,-1.0612584770983136,89.48846011505294,-12.957098,18.327097,2.4412436,36.867123,-5.1774955,-14.543545,6.398624,-3.5299642,-31.075287,6.9906626,-12.799942,4.376586,-5.043099,6.125609,15.048405,-6.0836635,12.826679,-45.95533,40.73033,13.524329,3.8444712,-0.2521902,-17.670656,-14.532552,33.066586,64.29514,-20.10757,-0.5620704,0.7248229
615,13.69487190246582,-18.38128662109375,77.79197692871094,-1.6126879306865032,-0.9791819174858772,89.46062484797368,-12.66415,18.263403,2.813803,36.261154,-5.22859,-14.445292,6.293522,-3.649383,-31.036573,7.017302,-12.805965,4.3820534,-5.0481277,6.262294,14.977,-6.0162234,12.770269,-45.672142,40.58387,13.641297,3.7167907,-0.48891073,-17.587276,-14.537866,30.944204,64.364525,-20.5141,-0.16169529,-0.010617905
616,13.698220252990723,-18.35845184326172,77.80947875976562,-1.5163929177028617,-0.9192294452884295,89.4673977014157,-12.328588,18.17179,3.1338081,35.59182,-5.2813315,-14.34353,6.2272797,-3.775742,-31.03791,7.04049,-12.813728,4.390603,-5.086231,6.382268,14.933089,-5.954442,12.750524,-45.41081,40.44687,13.606107,3.5770464,-0.70138156,-17.452171,-14.536563,28.791906,64.30668,-20.44842,0.06394821,-0.71807235
617,13.699652671813965,-18.34014129638672,77.82268524169922,-1.4151501980060512,-0.9057575680201694,89.51623996250716,-11.926363,18.038124,3.3823917,34.85826,-5.336825,-14.228351,6.229792,-3.9183836,-31.0906,7.0617766,-12.8250675,4.40292,-5.168768,6.4798145,14.946151,-5.899732,12.771128,-45.166542,40.305485,13.370779,3.4197876,-0.8928027,-17.253092,-14.52753,26.553802,64.09056,-19.81617,0.06002055,-1.4170628
618,13.718563079833984,-18.263046264648438,77.838623046875,-1.3120954084458043,-0.9193696718340154,89.60233604610703,-11.478193,17.86903,3.576044,34.062603,-5.3984947,-14.103958,6.2752323,-4.0744014,-31.187078,7.0829363,-12.839217,4.418972,-5.2887297,6.5658603,14.999132,-5.8491545,12.834168,-44.937767,40.15347,12.99265,3.242099,-1.0781653,-16.98668,-14.507492,24.201519,63.716217,-18.742403,-0.114491016,-2.1268184
619,13.690763473510742,-18.264772415161133,77.85114288330078,-1.2169258253802473,-0.9202385256147577,89.7124560228101,-11.024909,17.69104,3.7428303,33.207985,-5.4630647,-13.990892,6.315777,-4.2256207,-31.30883,7.101632,-12.854335,4.4373093,-5.4324565,6.647808,15.040805,-5.792718,12.936982,-44.730057,40.01309,12.536405,3.0607605,-1.2435783,-16.682434,-14.476683,21.889671,63.253586,-17.353138,-0.4178668,-2.7853923
620,13.637704849243164,-18.29806900024414,77.8641128540039,-1.1396663998665177,-0.8684850315797388,89.83347609080086,-10.607789,17.531593,3.9108567,32.299305,-5.5283647,-13.909132,6.303393,-4.3528743,-31.436556,7.1154304,-12.868895,4.456246,-5.5923367,6.733348,15.01945,-5.71843,13.073564,-44.541172,39.90944,12.069412,2.8914063,-1.3747514,-16.370253,-14.436284,19.776672,62.768787,-15.774864,-0.797849,-3.332967
621,13.60319995880127,-18.287752151489258,77.87979888916016,-1.0884321788051334,-0.7401882745641921,89.96728488534755,-10.2552395,17.39879,4.074449,31.333471,-5.5948057,-13.878015,6.2095017,-4.4478536,-31.569908,7.123786,-12.88022,4.474542,-5.776608,6.8308597,14.909711,-5.622303,13.239757,-44.35659,39.854053,11.5640335,2.7235456,-1.4625018,-16.059593,-14.386507,17.880617,62.267784,-13.852792,-1.3007879,-3.7547
622,13.578592300415039,-18.26529312133789,77.88297271728516,-1.056287352744631,-0.5609509324208187,90.11922990496824,-9.938657,17.278507,4.2233386,30.308119,-5.6622033,-13.88238,6.06524,-4.520848,-31.717323,7.1276503,-12.89002,4.493126,-5.99084,6.934878,14.741916,-5.510756,13.434268,-44.17521,39.838383,11.001721,2.552683,-1.5169525,-15.735272,-14.325009,16.129398,61.72048,-11.582534,-1.933285,-4.067695
623,13.573236465454102,-18.225717544555664,77.88203430175781,-1.0313495888440354,-0.3650574425776053,90.28111589754899,-9.612491,17.162622,4.3797507,29.223516,-5.7243295,-13.889457,5.909124,-4.5843687,-31.872932,7.1275964,-12.902118,4.514213,-6.220764,7.0276523,14.546288,-5.392091,13.654736,-44.017147,39.863415,10.463772,2.4034634,-1.5507479,-15.4060545,-14.252898,14.555639,61.156193,-9.30191,-2.5782292,-4.2765875
624,13.574860572814941,-18.188753128051758,77.88176727294922,-1.0039868040270095,-0.18705604239870338,90.44480908675693,-9.23348,17.04405,4.564997,28.085249,-5.776825,-13.865628,5.781641,-4.6493187,-32.0306,7.1217923,-12.919559,4.5398045,-6.4551725,7.0919795,14.353784,-5.2738857,13.898095,-43.89935,39.930397,10.031777,2.3003368,-1.5761251,-15.085208,-14.172979,13.196179,60.60676,-7.347443,-3.1165354,-4.4024897
625,13.573887825012207,-18.137697219848633,77.88616943359375,-0.966254992762563,-0.03791825909890929,90.60809577325297,-8.775249,16.919966,4.7863126,26.873077,-5.826751,-13.794184,5.696667,-4.720887,-32.18795,7.108032,-12.944287,4.5706863,-6.69128,7.116823,14.16999,-5.1594815,14.163145,-43.835396,40.051975,9.730627,2.252763,-1.5817039,-14.772573,-14.085566,12.055456,60.071674,-5.724985,-3.5292397,-4.423305
626,13.572463035583496,-18.086851119995117,77.88633728027344,-0.9272271331805,0.10123816216641071,90.77528776128105,-8.268207,16.79524,5.030625,25.596516,-5.8753414,-13.693306,5.6320844,-4.792282,-32.348724,7.0877094,-12.974524,4.6057806,-6.9342813,7.1121855,13.978744,-5.0482073,14.44934,-43.81338,40.22889,9.516271,2.246206,-1.56425,-14.468498,-13.993193,11.1168375,59.54098,-4.2773037,-3.8675072,-4.34858
627,13.556446075439453,-18.019786834716797,77.88837432861328,-0.8910162073869347,0.24134278686290414,90.94782846160324,-7.7483163,16.672583,5.289594,24.2918,-5.9098067,-13.581872,5.572494,-4.859181,-32.51504,7.063732,-13.005617,4.644921,-7.1861296,7.092585,13.778068,-4.941171,14.754122,-43.810863,40.442486,9.367702,2.2694755,-1.5482581,-14.175276,-13.903498,10.373733,59.020393,-3.1147108,-4.12052,-4.25733
628,13.509809494018555,-17.990598678588867,77.89064025878906,-0.8675519749688364,0.39324858164227783,91.12731045971084,-7.250854,16.55658,5.5553637,22.994139,-5.91674,-13.479279,5.503262,-4.91594,-32.689346,7.0395236,-13.034218,4.687621,-7.4481893,7.075418,13.5668745,-4.83988,15.073036,-43.805927,40.673897,9.263953,2.3111892,-1.5584602,-13.89714,-13.826546,9.825078,58.51671,-2.3405526,-4.2814126,-4.228604
629,13.484657287597656,-17.938655853271484,77.89076232910156,-0.8577309633988396,0.5634547940196081,91.31953815719207,-6.7838526,16.448925,5.838005,21.70154,-5.8902464,-13.387642,5.419097,-4.962032,-32.877605,7.015782,-13.059707,4.7359753,-7.725922,7.0633993,13.337832,-4.744476,15.402424,-43.792908,40.92815,9.194962,2.3737586,-1.5898125,-13.630764,-13.771541,9.496865,58.019154,-2.0681386,-4.3156776,-4.2963157
630,13.461648941040039,-17.884057998657227,77.88578033447266,-0.8559631560802201,0.7449670730724436,91.52187172496583,-6.329328,16.349253,6.13724,20.400978,-5.839056,-13.295209,5.32903,-5.0000644,-33.07685,6.989885,-13.083656,4.7894893,-8.016363,7.0519843,13.094431,-4.655953,15.740399,-43.783123,41.21433,9.174505,2.4609036,-1.6333439,-13.374751,-13.740953,9.382597,57.526085,-2.210057,-4.238258,-4.4180713
631,13.428564071655273,-17.826515197753906,77.88006591796875,-0.8632210798048352,0.9288388831253355,91.72263189063347,-5.881206,16.25647,6.431168,19.104963,-5.7691183,-13.202616,5.2368407,-5.0308647,-33.27557,6.9638195,-13.106338,4.843775,-8.30786,7.0455546,12.850106,-4.5783534,16.084991,-43.782856,41.52233,9.215624,2.563787,-1.707593,-13.130615,-13.733998,9.424587,57.054966,-2.5808444,-4.117425,-4.556458
632,13.391227722167969,-17.77008819580078,77.87565612792969,-0.8785909383557269,1.1061464119425388,91.91018693101708,-5.4323173,16.166412,6.6987185,17.823751,-5.684369,-13.112284,5.145686,-5.056723,-33.46234,6.9401674,-13.129343,4.8944674,-8.5873,7.0466976,12.617943,-4.5165973,16.434052,-43.800076,41.843056,9.331487,2.6736941,-1.8308488,-12.8975115,-13.748151,9.561864,56.621403,-2.9981773,-4.0225096,-4.6743875
633,13.344614028930664,-17.71866798400879,77.86138916015625,-0.9088307061723592,1.2855858276476355,92.08622511559605,-4.9862647,16.079731,6.925341,16.535954,-5.577628,-13.052118,5.043346,-5.0720797,-33.640114,6.9232645,-13.152059,4.9356184,-8.853361,7.062551,12.3915615,-4.4763813,16.786234,-43.83711,42.178413,9.564086,2.79649,-2.0320525,-12.676949,-13.783004,9.800664,56.223145,-3.4906347,-3.9620478,-4.7741895
634,13.300469398498535,-17.65799903869629,77.8511734008789,-0.95173273110314,1.468225290092275,92.2552075021227,-4.5368323,15.995856,7.1281238,15.227397,-5.444084,-13.0133295,4.9328513,-5.078053,-33.812607,6.9093785,-13.174542,4.971193,-9.110678,7.088309,12.166593,-4.4565697,17.140657,-43.89242,42.536358,9.893544,2.9330516,-2.293452,-12.472239,-13.841124,10.164937,55.85785,-4.1301093,-3.9017458,-4.8717346
635,13.245205879211426,-17.614839553833008,77.83746337890625,-0.9961999332875995,1.633222213173922,92.40971813516614,-4.084344,15.912863,7.326857,13.962143,-5.304258,-12.946171,4.8370695,-5.085434,-33.97064,6.899409,-13.196408,5.0112004,-9.353843,7.1141553,11.960684,-4.4527574,17.495398,-43.96902,42.915344,10.240099,3.066963,-2.5634778,-12.275682,-13.91846,10.614139,55.5311,-4.8020644,-3.848099,-4.9499226
636,13.18709659576416,-17.561473846435547,77.82588958740234,-1.0299921987457945,1.7595664177308015,92.54209712512481,-3.6235735,15.824571,7.5439153,12.792179,-5.178211,-12.802792,4.7806416,-5.1057763,-34.10457,6.8925495,-13.216981,5.0657744,-9.575061,7.126196,11.79057,-4.463663,17.847994,-44.073566,43.318035,10.52226,3.1836631,-2.7890863,-12.080921,-14.009584,11.106572,55.250977,-5.3916807,-3.8086557,-4.9929433
637,13.1255464553833,-17.496957778930664,77.8206787109375,-1.0477463430344103,1.8384685741374323,92.64423397091038,-3.149394,15.722854,7.8045006,11.739553,-5.085719,-12.529961,4.77229,-5.145,-34.203907,6.888759,-13.236672,5.1418514,-9.767485,7.115318,11.660243,-4.496262,18.196999,-44.228134,43.76278,10.719517,3.2744784,-2.9471657,-11.888252,-14.113932,11.657281,55.020676,-5.9157486,-3.7901375,-5.005718
638,13.060097694396973,-17.4342041015625,77.81639862060547,-1.0516748825769993,1.8809978581565483,92.7215711531283,-2.6545086,15.602082,8.096638,10.7523985,-5.0051346,-12.171236,4.7979465,-5.202101,-34.27522,6.8897576,-13.254876,5.233338,-9.9348755,7.083898,11.560039,-4.5523643,18.541489,-44.424885,44.247765,10.874593,3.3495953,-3.0679796,-11.702771,-14.23306,12.277849,54.837833,-6.4218516,-3.7877192,-4.994668
639,12.998078346252441,-17.385656356811523,77.8091049194336,-1.045600605924163,1.8955865210463538,92.78686520998598,-2.1291306,15.462555,8.385648,9.7714205,-4.888995,-11.822511,4.8509774,-5.2738566,-34.334244,6.8965654,-13.272275,5.330964,-10.084492,7.039001,11.487794,-4.622773,18.879526,-44.625072,44.74413,11.000511,3.4229987,-3.17828,-11.521951,-14.360696,12.920772,54.699554,-6.839233,-3.7918942,-4.946246
640,12.927104949951172,-17.331165313720703,77.78255462646484,-1.1021820361320842,1.904248503597196,92.86204447271069,-2.1113706,15.461118,8.469591,9.823752,-5.2572923,-11.59098,4.910734,-5.2824116,-34.412617,6.906955,-13.289882,5.416725,-10.235554,7.0557275,11.435466,-4.6945148,19.2079,-44.78852,45.22254,11.110011,3.5102434,-3.305734,-11.350054,-14.49169,13.540659,54.613068,-7.098591,-3.7925503,-4.8458333
641,12.841057777404785,-17.280302047729492,77.7657470703125,-1.1546260267264632,1.8931172897568074,92.9404631900659,-2.055984,15.45348,8.499542,9.829589,-5.5303755,-11.4773655,4.9933906,-5.299659,-34.499737,6.9207096,-13.304091,5.4935627,-10.3815365,7.0641747,11.405709,-4.7723074,19.52505,-44.916737,45.693245,11.201857,3.616643,-3.4651241,-11.184951,-14.625205,14.141561,54.57783,-7.1266427,-3.793011,-4.6836805
642,12.762965202331543,-17.22519302368164,77.7525405883789,-1.209124602688597,1.859148588916239,93.01663776918335,-1.971575,15.444135,8.492925,9.819963,-5.7350073,-11.435494,5.0993476,-5.321797,-34.58826,6.9416237,-13.315788,5.5671887,-10.518529,7.0682993,11.400621,-4.861031,19.830444,-45.026756,46.168797,11.271249,3.733909,-3.6391783,-11.026882,-14.760559,14.742423,54.592728,-6.9789453,-3.7958748,-4.4698486
643,12.685927391052246,-17.1741886138916,77.7335205078125,-1.2612508594374805,1.8145385789168857,93.0951954967336,-1.8660016,15.425969,8.46399,9.773666,-5.8732347,-11.463801,5.216621,-5.34746,-34.678753,6.9592476,-13.323447,5.6419654,-10.643408,7.065772,11.41133,-4.958607,20.124716,-45.106087,46.636654,11.327029,3.853277,-3.8043418,-10.874248,-14.890088,15.315108,54.653946,-6.7823224,-3.791925,-4.2247934
644,12.606213569641113,-17.132389068603516,77.71774291992188,-1.306034704116704,1.7712097031011924,93.1808422342913,-1.7490695,15.394455,8.425334,9.674603,-5.9493437,-11.559403,5.330136,-5.377524,-34.771282,6.971701,-13.325383,5.7219396,-10.753273,7.0532007,11.428947,-5.061944,20.40966,-45.141647,47.083225,11.378407,3.966079,-3.9371855,-10.717095,-14.999895,15.825277,54.750633,-6.6717086,-3.7725332,-3.9694343
645,12.535365104675293,-17.084312438964844,77.70642852783203,-1.352522066653068,1.733648228331236,93.28081631310275,-1.61897,15.362314,8.366875,9.49583,-5.9407506,-11.768776,5.4343834,-5.4009285,-34.873035,6.980154,-13.323455,5.806891,-10.855736,7.032957,11.4530945,-5.179956,20.688871,-45.135124,47.51764,11.429123,4.069017,-4.04618,-10.560264,-15.081178,16.270693,54.884357,-6.6564956,-3.7349708,-3.6918857
646,12.456205368041992,-17.053882598876953,77.69548034667969,-1.400677882419052,1.6951775368393074,93.3909211295289,-1.4741486,15.332352,8.284652,9.2589855,-5.855015,-12.074322,5.5371494,-5.4205985,-34.981697,6.9866853,-13.318091,5.895186,-10.950895,7.00199,11.486645,-5.3090024,20.964344,-45.091057,47.943085,11.473569,4.167438,-4.138653,-10.410608,-15.133387,16.667875,55.066967,-6.6761546,-3.6844902,-3.3890195
647,12.372257232666016,-17.033967971801758,77.68940734863281,-1.4386338621064718,1.6511242146657275,93.49875068876754,-1.3306491,15.292545,8.1979475,9.031198,-5.747936,-12.37765,5.6431427,-5.452284,-35.08472,6.9923606,-13.307567,5.988526,-11.025763,6.954695,11.5262575,-5.427364,21.23457,-45.00055,48.33808,11.506331,4.2659664,-4.1894956,-10.260589,-15.156076,17.010225,55.303722,-6.761775,-3.6260405,-3.0949826
648,12.300774574279785,-17.016292572021484,77.68818664550781,-1.4537413605117777,1.5966047151641918,93.5921090421842,-1.200297,15.228241,8.126695,8.8718,-5.671943,-12.580773,5.756673,-5.5127525,-35.169327,6.9971175,-13.288413,6.0886455,-11.066279,6.885257,11.568705,-5.5156584,21.495483,-44.855648,48.684135,11.521929,4.369081,-4.1733103,-10.100363,-15.148499,17.289782,55.59836,-6.944359,-3.5647523,-2.8434756
649,12.218289375305176,-16.984405517578125,77.69660186767578,-1.435195635046654,1.528378727267229,93.68649038828005,-1.0971674,15.123168,8.052953,8.805325,-5.6416497,-12.64803,5.886197,-5.6144786,-35.24799,7.001312,-13.262241,6.1999893,-11.078348,6.7786,11.613701,-5.5889764,21.745005,-44.666954,48.99807,11.546966,4.4777017,-4.091329,-9.927451,-15.107956,17.486546,55.97025,-7.222296,-3.505563,-2.636117
650,12.137493133544922,-16.95979118347168,77.7034912109375,-1.3941813646349286,1.4493517304494858,93.78218842431338,-1.0108722,14.990557,7.972305,8.795889,-5.6287646,-12.635467,6.0282445,-5.743323,-35.322533,7.002007,-13.2280445,6.3202667,-11.06569,6.6446056,11.662557,-5.653514,21.982162,-44.436058,49.287292,11.574835,4.589541,-3.9541628,-9.73858,-15.032675,17.605232,56.40597,-7.588339,-3.4451962,-2.456676
651,12.052850723266602,-16.93939781188965,77.71084594726562,-1.3453836865409712,1.3640201787565716,93.8436254125142,-0.92030275,14.852664,7.926527,8.8206625,-5.625901,-12.582462,6.1644807,-5.88578,-35.363567,7.0084376,-13.188175,6.44162,-11.0103,6.506173,11.713085,-5.678268,22.203484,-44.141125,49.52422,11.549811,4.703771,-3.7501826,-9.552789,-14.931121,17.696365,56.88854,-8.041932,-3.3769212,-2.3143463
652,11.959708213806152,-16.914169311523438,77.72340393066406,-1.2990425761450306,1.277049932019955,93.83502485966962,-0.8037844,14.726998,7.9590387,8.855425,-5.624863,-12.5278635,6.281453,-6.0283637,-35.34146,7.018023,-13.139288,6.5557203,-10.896609,6.3847218,11.762797,-5.630424,22.404121,-43.7573,49.679783,11.416495,4.8188777,-3.4677212,-9.37853,-14.817096,17.806189,57.389584,-8.589381,-3.2932608,-2.2170289
